date,followers,following,media,avg_likes,avg_comments
2024-05-03,21225,78,85,0.0,0.0
2024-05-02,21227,78,85,0.0,0.0
2024-05-01,21229,78,85,0.0,0.0
2024-04-30,21172,78,85,0.0,0.0
2024-04-29,21066,78,85,0.0,0.0
2024-04-28,21069,78,85,0.0,0.0
2024-04-27,21072,78,85,0.0,0.0
2024-04-26,21071,78,85,0.0,0.0
2024-04-25,21072,78,85,0.0,0.0
2024-04-24,21072,78,85,0.0,0.0
2024-04-23,21077,78,85,0.0,0.0
2024-04-22,21075,78,85,0.0,0.0
2024-04-21,21084,78,85,0.0,0.0
2024-04-20,21089,78,85,0.0,0.0
2024-04-19,21088,78,85,0.0,0.0
2024-04-18,21084,78,85,0.0,0.0
2024-04-17,21082,78,85,0.0,0.0
2024-04-16,21078,78,85,0.0,0.0
2024-04-15,21078,78,85,0.0,0.0
2024-04-14,21073,78,85,0.0,0.0
2024-04-13,21075,78,85,0.0,0.0
2024-04-12,21073,78,85,0.0,0.0
2024-04-11,21076,78,85,0.0,0.0
2024-04-10,21070,78,85,0.0,0.0
2024-04-09,21064,78,85,0.0,0.0
2024-04-08,21065,78,85,0.0,0.0
2024-04-07,21072,78,85,0.0,0.0
2024-04-06,21066,78,85,0.0,0.0
2024-04-05,21065,78,85,0.0,0.0
2024-04-04,21069,78,85,0.0,0.0
2024-04-03,21070,78,85,0.0,0.0
2024-04-02,21067,78,85,0.0,0.0
2024-04-01,21069,78,85,0.0,0.0
2024-03-31,21068,78,85,0.0,0.0
2024-03-30,21072,78,85,0.0,0.0
2024-03-29,21071,78,85,0.0,0.0
2024-03-28,21074,78,85,0.0,0.0
2024-03-27,21075,78,85,0.0,0.0
2024-03-26,21078,78,85,0.0,0.0
2024-03-25,21081,78,85,0.0,0.0
2024-03-24,21075,78,85,0.0,0.0
2024-03-23,21072,78,85,0.0,0.0
2024-03-22,21070,78,85,0.0,0.0
2024-03-21,21069,78,85,0.0,0.0
2024-03-20,21069,78,85,0.0,0.0
2024-03-19,21070,78,85,0.0,0.0
2024-03-18,21074,78,85,0.0,0.0
2024-03-17,21071,78,85,0.0,0.0
2024-03-16,21073,78,85,0.0,0.0
2024-03-15,21076,78,85,0.0,0.0
2024-03-14,21067,78,85,0.0,0.0
2024-03-13,21070,78,85,0.0,0.0
2024-03-12,21068,78,85,0.0,0.0
2024-03-11,21067,78,85,0.0,0.0
2024-03-10,21069,78,85,0.0,0.0
2024-03-09,21068,78,85,0.0,0.0
2024-03-08,21070,78,85,0.0,0.0
2024-03-07,21064,78,85,0.0,0.0
2024-03-06,21066,78,85,0.0,0.0
2024-03-05,21075,78,85,0.0,0.0
2024-03-04,21077,78,85,0.0,0.0
2024-03-03,21081,78,85,0.0,0.0
2024-03-02,21086,78,85,0.0,0.0
2024-03-01,21082,78,85,0.0,0.0
2024-02-29,21085,78,85,0.0,0.0
2024-02-28,21088,78,85,0.0,0.0
2024-02-27,21090,78,85,0.0,0.0
2024-02-26,21092,78,85,0.0,0.0
2024-02-25,21093,78,85,0.0,0.0
2024-02-24,21090,78,85,0.0,0.0
2024-02-23,21089,78,85,0.0,0.0
2024-02-22,21097,78,85,0.0,0.0
2024-02-21,21102,78,85,0.0,0.0
2024-02-20,21100,78,85,0.0,0.0
2024-02-19,21092,78,85,0.0,0.0
2024-02-18,21097,78,85,0.0,0.0
2024-02-17,21105,78,85,0.0,0.0
2024-02-16,21101,78,85,0.0,0.0
2024-02-15,21096,78,85,0.0,0.0
2024-02-14,21098,78,85,0.0,0.0
2024-02-13,21104,78,85,0.0,0.0
2024-02-12,21106,78,85,0.0,0.0
2024-02-11,21107,78,85,0.0,0.0
2024-02-10,21107,78,85,0.0,0.0
2024-02-09,21102,78,85,0.0,0.0
2024-02-08,21102,78,85,0.0,0.0
2024-02-07,21102,78,85,0.0,0.0
2024-02-06,21106,78,85,0.0,0.0
2024-02-05,21099,78,85,0.0,0.0
2024-02-04,21101,78,85,0.0,0.0
2024-02-03,21094,78,85,0.0,0.0
2024-02-02,21086,78,85,0.0,0.0
2024-02-01,21087,78,85,0.0,0.0
2024-01-31,21087,78,85,0.0,0.0
2024-01-30,21092,78,85,0.0,0.0
2024-01-29,21095,78,85,0.0,0.0
2024-01-28,21108,78,85,0.0,0.0
2024-01-27,21109,78,85,0.0,0.0
2024-01-26,21109,78,85,0.0,0.0
2024-01-25,21109,78,85,0.0,0.0
2024-01-24,21105,78,85,0.0,0.0
2024-01-23,21110,78,85,0.0,0.0
2024-01-22,21111,78,85,0.0,0.0
2024-01-21,21111,78,85,0.0,0.0
2024-01-20,21112,78,85,0.0,0.0
2024-01-19,21113,78,85,0.0,0.0
2024-01-18,21111,78,85,0.0,0.0
2024-01-17,21113,78,85,0.0,0.0
2024-01-16,21113,78,85,0.0,0.0
2024-01-15,21116,78,85,0.0,0.0
2024-01-14,21107,78,85,0.0,0.0
2024-01-13,21095,78,85,0.0,0.0
2024-01-12,21105,78,85,0.0,0.0
2024-01-11,21108,78,85,0.0,0.0
2024-01-10,21112,78,85,0.0,0.0
2024-01-09,21110,78,85,0.0,0.0
2024-01-08,21110,78,85,0.0,0.0
2024-01-07,21116,78,85,0.0,0.0
2024-01-06,21117,78,85,0.0,0.0
2024-01-05,21123,78,85,0.0,0.0
2024-01-04,21124,78,85,0.0,0.0
2024-01-03,21123,78,85,0.0,0.0
2024-01-02,21123,78,85,0.0,0.0
2024-01-01,21125,78,85,0.0,0.0
2023-12-31,21122,78,85,0.0,0.0
2023-12-30,21124,78,85,0.0,0.0
2023-12-29,21122,78,85,0.0,0.0
2023-12-28,21117,78,85,0.0,0.0
2023-12-27,21118,78,85,0.0,0.0
2023-12-26,21123,78,85,0.0,0.0
2023-12-25,21119,78,85,0.0,0.0
2023-12-24,21121,78,85,0.0,0.0
2023-12-23,21095,78,85,0.0,0.0
2023-12-22,21123,78,85,0.0,0.0
2023-12-21,21132,78,85,0.0,0.0
2023-12-20,21132,78,85,0.0,0.0
2023-12-19,21139,78,85,0.0,0.0
2023-12-18,21147,78,85,0.0,0.0
2023-12-17,21147,78,85,0.0,0.0
2023-12-16,21151,78,85,0.0,0.0
2023-12-15,21145,78,85,0.0,0.0
2023-12-14,21141,78,85,0.0,0.0
2023-12-13,21139,78,85,0.0,0.0
2023-12-12,21135,78,85,0.0,0.0
2023-12-11,21135,78,85,0.0,0.0
2023-12-10,21129,78,85,0.0,0.0
2023-12-09,21114,78,85,0.0,0.0
2023-12-08,21092,78,85,0.0,0.0
2023-12-07,21113,78,85,0.0,0.0
2023-12-06,21106,78,85,0.0,0.0
2023-12-05,21106,78,85,0.0,0.0
2023-12-04,21099,78,85,0.0,0.0
2023-12-03,21082,78,85,0.0,0.0
2023-12-02,21112,78,85,0.0,0.0
2023-12-01,21113,78,85,0.0,0.0
2023-11-30,21113,78,85,0.0,0.0
2023-11-29,21116,78,85,0.0,0.0
2023-11-28,21113,78,85,0.0,0.0
2023-11-27,21112,78,85,0.0,0.0
2023-11-26,21116,78,85,0.0,0.0
2023-11-25,21110,78,85,0.0,0.0
2023-11-24,21103,78,85,0.0,0.0
2023-11-23,21110,78,85,0.0,0.0
2023-11-22,21099,78,85,0.0,0.0
2023-11-21,21100,78,85,0.0,0.0
2023-11-20,21099,78,85,0.0,0.0
2023-11-19,21089,78,85,0.0,0.0
2023-11-18,21092,78,85,0.0,0.0
2023-11-17,21111,78,85,0.0,0.0
2023-11-16,21099,78,85,0.0,0.0
2023-11-15,21104,78,85,0.0,0.0
2023-11-14,21107,78,85,0.0,0.0
2023-11-13,21107,78,85,0.0,0.0
2023-11-12,21105,78,85,0.0,0.0
2023-11-11,21100,78,85,0.0,0.0
2023-11-10,21094,78,85,0.0,0.0
2023-11-09,21105,78,85,0.0,0.0
2023-11-08,21102,78,85,0.0,0.0
2023-11-07,21107,78,85,0.0,0.0
2023-11-06,21106,78,85,0.0,0.0
2023-11-05,21104,78,85,0.0,0.0
2023-11-04,21105,78,85,0.0,0.0
2023-11-03,21102,78,85,0.0,0.0
2023-11-02,21096,78,85,0.0,0.0
2023-11-01,21097,78,85,0.0,0.0
2023-10-31,21101,78,85,0.0,0.0
2023-10-30,21100,78,85,0.0,0.0
2023-10-29,21099,78,85,0.0,0.0
2023-10-28,21104,78,85,0.0,0.0
2023-10-27,21104,78,85,0.0,0.0
2023-10-26,21109,78,85,0.0,0.0
2023-10-25,21097,78,85,0.0,0.0
2023-10-24,21100,78,85,0.0,0.0
2023-10-23,21108,78,85,0.0,0.0
2023-10-22,21102,78,85,0.0,0.0
2023-10-21,21101,78,85,0.0,0.0
2023-10-20,21097,78,85,0.0,0.0
2023-10-19,21114,78,85,0.0,0.0
2023-10-18,21104,78,85,0.0,0.0
2023-10-17,21106,78,85,0.0,0.0
2023-10-16,21112,78,85,0.0,0.0
2023-10-15,21112,78,85,0.0,0.0
2023-10-14,21108,78,85,0.0,0.0
2023-10-13,21108,78,85,0.0,0.0
2023-10-12,21108,78,85,0.0,0.0
2023-10-11,21109,78,85,0.0,0.0
2023-10-10,21113,78,85,0.0,0.0
2023-10-09,21102,78,85,0.0,0.0
2023-10-08,21103,78,85,0.0,0.0
2023-10-07,21103,78,85,0.0,0.0
2023-10-06,21104,78,85,0.0,0.0
2023-10-05,21105,78,85,0.0,0.0
2023-10-04,21100,78,85,0.0,0.0
2023-10-03,21096,78,85,0.0,0.0
2023-10-02,21101,78,85,0.0,0.0
2023-10-01,21105,78,85,0.0,0.0
2023-09-30,21102,78,85,0.0,0.0
2023-09-29,21102,78,85,0.0,0.0
2023-09-28,21100,78,85,0.0,0.0
2023-09-27,21100,78,85,0.0,0.0
2023-09-26,21099,78,85,0.0,0.0
2023-09-25,21093,78,85,0.0,0.0
2023-09-24,21097,78,85,0.0,0.0
2023-09-23,21106,78,85,0.0,0.0
2023-09-22,21106,78,85,0.0,0.0
2023-09-21,21106,78,85,0.0,0.0
2023-09-20,21103,78,85,0.0,0.0
2023-09-19,21104,78,85,0.0,0.0
2023-09-18,21102,78,85,0.0,0.0
2023-09-17,21108,78,85,0.0,0.0
2023-09-16,21109,78,85,0.0,0.0
2023-09-15,21102,78,85,0.0,0.0
2023-09-14,21109,78,85,0.0,0.0
2023-09-13,21066,78,85,0.0,0.0
2023-09-12,21061,78,85,0.0,0.0
2023-09-11,21067,78,85,0.0,0.0
2023-09-10,21072,78,85,0.0,0.0
2023-09-09,21076,78,85,0.0,0.0
2023-09-08,21070,78,85,0.0,0.0
2023-09-07,21070,78,85,0.0,0.0
2023-09-06,21079,78,85,0.0,0.0
2023-09-05,21073,78,85,0.0,0.0
2023-09-04,21078,78,85,0.0,0.0
2023-09-03,21079,78,85,0.0,0.0
2023-09-02,21089,78,85,0.0,0.0
2023-09-01,21081,78,85,0.0,0.0
2023-08-31,21078,78,85,0.0,0.0
2023-08-30,21078,78,85,0.0,0.0
2023-08-29,21077,78,85,0.0,0.0
2023-08-28,21088,78,85,0.0,0.0
2023-08-27,21081,78,85,0.0,0.0
2023-08-26,21084,78,85,0.0,0.0
2023-08-25,21086,78,85,0.0,0.0
2023-08-24,21091,78,85,0.0,0.0
2023-08-23,21095,78,85,0.0,0.0
2023-08-22,21090,78,85,0.0,0.0
2023-08-21,21058,78,85,0.0,0.0
2023-08-20,21057,78,85,0.0,0.0
2023-08-19,21055,78,85,0.0,0.0
2023-08-18,21055,78,85,0.0,0.0
2023-08-17,21056,78,85,0.0,0.0
2023-08-16,21060,78,85,0.0,0.0
2023-08-15,21058,78,85,0.0,0.0
2023-08-14,21061,78,85,0.0,0.0
2023-08-13,21069,78,85,0.0,0.0
2023-08-12,21072,78,85,0.0,0.0
2023-08-11,21065,78,85,0.0,0.0
2023-08-10,21063,78,85,0.0,0.0
2023-08-09,21064,78,85,0.0,0.0
2023-08-08,21067,78,85,0.0,0.0
2023-08-07,21069,78,85,0.0,0.0
2023-08-06,21065,78,85,0.0,0.0
2023-08-05,21067,78,85,0.0,0.0
2023-08-04,21065,78,85,0.0,0.0
2023-08-03,21066,78,85,0.0,0.0
2023-08-02,21066,78,85,0.0,0.0
2023-08-01,21065,78,85,0.0,0.0
2023-07-31,21066,78,85,0.0,0.0
2023-07-30,21068,78,85,0.0,0.0
2023-07-29,21070,78,85,0.0,0.0
2023-07-28,21065,78,85,0.0,0.0
2023-07-27,21067,78,85,0.0,0.0
2023-07-26,21065,78,85,0.0,0.0
2023-07-25,21072,78,85,0.0,0.0
2023-07-24,21073,78,85,0.0,0.0
2023-07-23,21072,78,85,0.0,0.0
2023-07-22,21075,78,85,0.0,0.0
2023-07-21,21070,78,85,0.0,0.0
2023-07-20,21074,78,85,0.0,0.0
2023-07-19,21076,78,85,0.0,0.0
2023-07-18,21079,78,85,0.0,0.0
2023-07-17,21083,78,85,0.0,0.0
2023-07-16,21076,78,85,0.0,0.0
2023-07-15,21079,78,85,0.0,0.0
2023-07-14,21072,78,85,0.0,0.0
2023-07-13,21072,78,85,0.0,0.0
2023-07-12,21063,78,85,0.0,0.0
2023-07-11,21056,78,85,0.0,0.0
2023-07-10,21053,78,85,0.0,0.0
2023-07-09,21058,78,85,0.0,0.0
2023-07-08,21062,78,85,0.0,0.0
2023-07-07,21066,78,85,0.0,0.0
2023-07-06,21055,78,85,0.0,0.0
2023-07-05,21061,78,85,0.0,0.0
2023-07-04,21069,78,85,0.0,0.0
2023-07-03,21066,78,85,0.0,0.0
2023-07-02,21065,78,85,0.0,0.0
2023-07-01,21063,78,85,0.0,0.0
2023-06-30,21064,78,85,0.0,0.0
2023-06-29,21064,78,85,0.0,0.0
2023-06-28,21064,78,85,0.0,0.0
2023-06-27,21065,78,85,0.0,0.0
2023-06-26,21069,78,85,0.0,0.0
2023-06-25,21066,78,85,0.0,0.0
2023-06-24,21063,78,85,0.0,0.0
2023-06-23,21065,78,85,0.0,0.0
2023-06-22,21062,78,85,0.0,0.0
2023-06-21,21060,78,85,0.0,0.0
2023-06-20,21057,78,85,0.0,0.0
2023-06-19,21052,78,85,0.0,0.0
2023-06-18,21049,78,85,0.0,0.0
2023-06-17,21050,78,85,0.0,0.0
2023-06-16,21046,78,85,0.0,0.0
2023-06-15,21049,78,85,0.0,0.0
2023-06-14,21049,78,85,0.0,0.0
2023-06-13,21047,78,85,0.0,0.0
2023-06-12,21050,78,85,0.0,0.0
2023-06-11,21047,78,85,0.0,0.0
2023-06-10,21050,78,85,0.0,0.0
2023-06-09,21052,78,85,0.0,0.0
2023-06-08,21050,78,85,0.0,0.0
2023-06-07,21057,78,85,0.0,0.0
2023-06-06,21051,78,85,0.0,0.0
2023-06-05,21049,78,85,0.0,0.0
2023-06-04,21044,78,85,0.0,0.0
2023-06-03,21038,78,85,0.0,0.0
2023-06-02,21041,78,85,0.0,0.0
2023-06-01,21039,78,85,0.0,0.0
2023-05-31,21037,78,85,0.0,0.0
2023-05-30,21038,78,85,0.0,0.0
2023-05-29,21037,78,85,0.0,0.0
2023-05-28,21036,78,85,0.0,0.0
2023-05-27,21035,78,85,0.0,0.0
2023-05-26,21043,78,85,0.0,0.0
2023-05-25,21049,78,85,0.0,0.0
2023-05-24,21049,78,85,0.0,0.0
2023-05-23,21048,78,85,0.0,0.0
2023-05-22,21048,78,85,0.0,0.0
2023-05-21,21055,78,85,0.0,0.0
2023-05-20,21062,78,85,0.0,0.0
2023-05-19,21062,78,85,0.0,0.0
2023-05-18,21063,78,85,0.0,0.0
2023-05-17,21065,78,85,0.0,0.0
2023-05-16,21063,78,85,0.0,0.0
2023-05-15,21066,78,85,0.0,0.0
2023-05-14,21067,78,85,0.0,0.0
2023-05-13,21065,78,85,0.0,0.0
2023-05-12,21063,78,85,0.0,0.0
2023-05-11,21068,78,85,0.0,0.0
2023-05-10,21068,78,85,0.0,0.0
2023-05-09,21065,78,85,0.0,0.0
2023-05-08,21069,78,85,0.0,0.0
2023-05-07,21068,78,85,0.0,0.0
2023-05-06,21066,78,85,0.0,0.0
2023-05-05,21070,78,85,0.0,0.0
2023-05-04,21068,78,85,0.0,0.0
2023-05-03,21067,78,85,0.0,0.0
2023-05-02,21069,78,85,0.0,0.0
2023-05-01,21071,78,85,0.0,0.0
2023-04-30,21070,78,85,0.0,0.0
2023-04-29,21078,78,85,0.0,0.0
2023-04-28,21075,78,85,0.0,0.0
2023-04-27,21075,78,85,0.0,0.0
2023-04-26,21073,78,85,0.0,0.0
2023-04-25,21072,78,85,0.0,0.0
2023-04-24,21072,78,85,0.0,0.0
2023-04-23,21076,78,85,0.0,0.0
2023-04-22,21082,78,85,0.0,0.0
2023-04-21,21083,78,85,0.0,0.0
2023-04-20,21088,78,85,0.0,0.0
2023-04-19,21086,78,85,0.0,0.0
2023-04-18,21087,78,85,0.0,0.0
2023-04-17,21085,78,85,0.0,0.0
2023-04-16,21083,78,85,0.0,0.0
2023-04-15,21078,78,85,0.0,0.0
2023-04-14,21076,78,85,0.0,0.0
2023-04-13,21076,78,85,0.0,0.0
2023-04-12,21076,78,85,0.0,0.0
2023-04-11,21082,78,85,0.0,0.0
2023-04-10,21083,78,85,0.0,0.0
2023-04-09,21087,78,85,0.0,0.0
2023-04-08,21093,78,85,0.0,0.0
2023-04-07,21086,78,85,0.0,0.0
2023-04-06,21090,78,85,0.0,0.0
2023-04-05,21092,78,85,0.0,0.0
2023-04-04,21084,78,85,0.0,0.0
2023-04-03,21078,78,85,0.0,0.0
2023-04-02,21088,78,85,0.0,0.0
2023-04-01,21083,78,85,0.0,0.0
2023-03-31,21080,78,85,0.0,0.0
2023-03-30,21083,78,85,0.0,0.0
2023-03-29,21084,78,85,0.0,0.0
2023-03-28,21086,78,85,0.0,0.0
2023-03-27,21083,78,85,0.0,0.0
2023-03-26,21085,78,85,0.0,0.0
2023-03-25,21086,78,85,0.0,0.0
2023-03-24,21090,78,85,0.0,0.0
2023-03-23,21092,78,85,0.0,0.0
2023-03-22,21091,78,85,0.0,0.0
2023-03-21,21089,78,85,0.0,0.0
2023-03-20,21086,78,85,0.0,0.0
2023-03-19,21089,78,85,0.0,0.0
2023-03-18,21089,78,85,0.0,0.0
2023-03-17,21091,78,85,0.0,0.0
2023-03-16,21092,78,85,0.0,0.0
2023-03-15,21097,78,85,0.0,0.0
2023-03-14,21100,78,85,0.0,0.0
2023-03-13,21103,78,85,0.0,0.0
2023-03-12,21112,78,85,0.0,0.0
2023-03-11,21117,78,85,0.0,0.0
2023-03-10,21124,78,85,0.0,0.0
2023-03-09,21120,78,85,0.0,0.0
2023-03-08,21121,78,85,0.0,0.0
2023-03-07,21120,78,85,0.0,0.0
2023-03-06,21118,78,85,0.0,0.0
2023-03-05,21127,78,85,0.0,0.0
2023-03-04,21127,78,85,0.0,0.0
2023-03-03,21127,78,85,0.0,0.0
2023-03-02,21131,78,85,0.0,0.0
2023-03-01,21138,78,85,0.0,0.0
2023-02-28,21134,78,85,0.0,0.0
2023-02-27,21135,78,85,0.0,0.0
2023-02-26,21138,78,85,0.0,0.0
2023-02-25,21134,78,85,0.0,0.0
2023-02-24,21128,78,85,0.0,0.0
2023-02-23,21128,78,85,0.0,0.0
2023-02-22,21134,78,85,0.0,0.0
2023-02-21,21130,78,85,0.0,0.0
2023-02-20,21140,78,85,0.0,0.0
2023-02-19,21136,78,85,0.0,0.0
2023-02-18,21134,78,85,0.0,0.0
2023-02-17,21138,78,85,0.0,0.0
2023-02-16,21135,78,85,0.0,0.0
2023-02-15,21135,78,85,0.0,0.0
2023-02-14,21131,78,85,0.0,0.0
2023-02-13,21130,78,85,0.0,0.0
2023-02-12,21123,78,85,0.0,0.0
2023-02-11,21085,78,85,0.0,0.0
2023-02-10,21086,78,85,0.0,0.0
2023-02-09,21094,78,85,0.0,0.0
2023-02-08,21102,78,85,0.0,0.0
2023-02-07,21096,78,85,0.0,0.0
2023-02-06,21096,78,85,0.0,0.0
2023-02-05,21100,78,85,0.0,0.0
2023-02-04,21102,78,85,0.0,0.0
2023-02-03,21108,78,85,0.0,0.0
2023-02-02,21110,78,85,0.0,0.0
2023-02-01,21112,78,85,0.0,0.0
2023-01-31,21105,78,85,0.0,0.0
2023-01-30,21111,78,85,0.0,0.0
2023-01-29,21108,78,85,0.0,0.0
2023-01-28,21102,78,85,0.0,0.0
2023-01-27,21104,78,85,0.0,0.0
2023-01-26,21109,78,85,0.0,0.0
2023-01-25,21113,78,85,0.0,0.0
2023-01-24,21104,77,85,0.0,0.0
2023-01-23,21101,77,85,0.0,0.0
2023-01-22,21099,77,85,0.0,0.0
2023-01-21,21098,77,85,0.0,0.0
2023-01-20,21095,77,85,0.0,0.0
2023-01-19,21087,77,85,0.0,0.0
2023-01-18,21065,77,85,0.0,0.0
2023-01-17,21070,77,85,0.0,0.0
2023-01-16,21065,77,85,0.0,0.0
2023-01-15,21057,77,85,0.0,0.0
2023-01-14,21048,77,85,0.0,0.0
2023-01-13,21046,77,85,0.0,0.0
2023-01-12,21063,77,85,0.0,0.0
2023-01-11,21070,78,85,0.0,0.0
2023-01-10,21076,78,85,0.0,0.0
2023-01-09,21081,78,85,0.0,0.0
2023-01-08,21081,78,85,0.0,0.0
2023-01-07,21088,78,85,0.0,0.0
2023-01-06,21088,78,85,0.0,0.0
2023-01-05,21089,78,85,0.0,0.0
2023-01-04,21088,78,85,0.0,0.0
2023-01-03,21093,78,85,0.0,0.0
2023-01-02,21095,78,85,0.0,0.0
2023-01-01,21101,78,85,0.0,0.0
2022-12-31,21106,78,85,0.0,0.0
2022-12-30,21107,78,85,0.0,0.0
2022-12-29,21108,78,85,0.0,0.0
2022-12-28,21106,78,85,0.0,0.0
2022-12-27,21112,78,85,0.0,0.0
2022-12-26,21115,78,85,0.0,0.0
2022-12-25,21111,78,85,0.0,0.0
2022-12-24,21111,78,85,0.0,0.0
2022-12-23,21115,78,85,0.0,0.0
2022-12-22,21112,78,85,0.0,0.0
2022-12-21,21117,78,85,0.0,0.0
2022-12-20,21121,78,85,0.0,0.0
2022-12-19,21124,78,85,0.0,0.0
2022-12-18,21129,78,85,0.0,0.0
2022-12-17,21136,78,85,0.0,0.0
2022-12-16,21134,78,85,0.0,0.0
2022-12-15,21132,78,85,0.0,0.0
2022-12-14,21135,78,85,0.0,0.0
2022-12-13,21142,78,85,0.0,0.0
2022-12-12,21144,78,85,0.0,0.0
2022-12-11,21142,78,85,0.0,0.0
2022-12-10,21141,78,85,0.0,0.0
2022-12-09,21144,78,85,0.0,0.0
